customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,age,job_title,job_industry_category,wealth_segment,owns_car,tenure
3069,Phylis,Traves,F,59,1988-08-12,32,Senior Cost Accountant,Financial Services,Affluent Customer,No,12.0
3070,Malissia,Minthorpe,F,74,1998-07-27,22,Account Executive,Health,Affluent Customer,Yes,1.0
3071,Shirlee,Murdoch,F,59,1989-12-25,31,Assistant Media Planner,Entertainment,Mass Customer,Yes,12.0
3072,Roma,Prettjohn,M,87,1979-04-12,41,Chemical Engineer,Manufacturing,Mass Customer,Yes,10.0
3073,Hernando,Farnham,M,16,1967-04-12,53,Nurse,Telecommunications,Affluent Customer,No,17.0
3074,Tracie,Grishaev,M,31,1969-02-18,51,VP Quality Control,Health,Mass Customer,Yes,12.0
3075,Corty,Debell,M,36,1959-10-24,61,Untitled,Entertainment,Mass Customer,Yes,16.0
3076,Merna,Eyers,F,9,1991-10-01,29,Professor,Health,Mass Customer,Yes,4.0
3077,Emelen,Gillopp,M,19,2000-08-11,20,Information Systems Manager,Manufacturing,Affluent Customer,No,2.0
3078,Mariel,Blacksell,F,54,1982-08-16,38,Safety Technician III,Retail,Mass Customer,No,7.0
3079,Yorker,McKevany,M,34,1959-11-18,61,Legal Assistant,Retail,Mass Customer,Yes,20.0
3080,Christoforo,Santus,M,87,1958-10-06,62,Graphic Designer,Financial Services,High Net Worth,No,10.0
3081,Dodi,Volker,F,61,1971-07-25,49,Mechanical Systems Engineer,Untitled,High Net Worth,Yes,9.0
3082,Emlyn,Maile,M,68,1997-03-28,23,Untitled,Manufacturing,Mass Customer,Yes,2.0
3083,Cirillo,Duprey,M,44,1971-10-17,49,Untitled,Untitled,Mass Customer,Yes,12.0
3084,Birgit,Dowers,F,57,1959-07-16,61,Staff Scientist,Financial Services,Affluent Customer,Yes,16.0
3085,Kaleb,Eslemont,M,91,1978-01-21,42,Accountant IV,Untitled,Affluent Customer,No,5.0
3087,Gerry,Scatcher,M,64,1986-04-02,34,Social Worker,Health,Mass Customer,No,9.0
3088,Hilarius,Trenbey,M,92,1974-05-09,46,Untitled,Retail,Affluent Customer,Yes,17.0
3089,Wood,Nathan,M,27,2000-02-24,20,Web Developer III,Manufacturing,Affluent Customer,Yes,2.0
3090,Zared,Pinchback,M,81,1964-12-06,56,Operator,Manufacturing,Mass Customer,No,8.0
3091,Guenevere,Treffry,F,88,1995-08-13,25,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,Yes,3.0
3092,Hallie,Blackden,F,8,1972-12-17,48,Statistician IV,Untitled,Affluent Customer,No,9.0
3093,Harwilll,Crimes,M,31,1992-04-01,28,Mechanical Systems Engineer,Property,High Net Worth,Yes,6.0
3094,Izak,Andreutti,M,51,1989-05-28,31,Biostatistician II,Untitled,Mass Customer,Yes,17.0
3095,Joachim,,M,14,1998-10-11,22,Staff Accountant IV,Retail,High Net Worth,Yes,2.0
3096,Lulu,Cabane,F,32,1973-06-28,47,Associate Professor,Financial Services,Mass Customer,No,10.0
3097,Alessandro,Casley,M,2,1978-05-09,42,Actuary,Financial Services,Affluent Customer,Yes,19.0
3098,Tiff,Ovett,F,77,1980-07-15,40,Dental Hygienist,Health,Mass Customer,No,12.0
3099,Shelli,Benitti,F,73,1996-11-26,24,Untitled,Retail,Mass Customer,Yes,3.0
3100,Peggy,Wrankling,F,19,1954-02-09,66,Recruiter,Untitled,Mass Customer,No,7.0
3101,Paxton,Lermit,M,68,1987-08-27,33,Geological Engineer,Manufacturing,High Net Worth,No,12.0
3102,Paquito,Maitland,M,37,1990-06-04,30,Assistant Manager,Property,Affluent Customer,No,2.0
3103,Shaylah,Hatchell,F,5,1953-10-21,67,Safety Technician II,Retail,Mass Customer,No,20.0
3104,Diahann,Blundan,F,19,1994-11-30,26,Business Systems Development Analyst,Property,Mass Customer,Yes,2.0
3105,Bryn,Rycraft,M,88,1965-10-14,55,Teacher,Health,Mass Customer,No,12.0
3106,Yetty,Conneely,F,13,1989-06-03,31,Untitled,Financial Services,Mass Customer,Yes,21.0
3107,Dell,Tremathick,F,98,1960-08-15,60,Legal Assistant,Untitled,High Net Worth,No,9.0
3108,Trip,Ahmed,M,94,1967-10-01,53,Accounting Assistant III,Entertainment,Mass Customer,No,10.0
3109,Jeralee,Domleo,F,75,1958-06-23,62,Automation Specialist II,Health,Mass Customer,Yes,10.0
3110,Fabien,Iacapucci,M,14,1994-02-11,26,Community Outreach Specialist,IT,Affluent Customer,Yes,8.0
3111,Maxwell,Blabber,M,42,1997-03-11,23,Associate Professor,Financial Services,Mass Customer,Yes,4.0
3112,Terri,Gornal,M,41,2001-04-22,19,Internal Auditor,Retail,High Net Worth,Yes,1.0
3113,Wenonah,Lethabridge,F,52,1969-12-06,51,Teacher,Property,Mass Customer,Yes,18.0
3114,Judah,Prime,M,48,1974-09-05,46,Teacher,IT,Mass Customer,Yes,18.0
3115,Rip,Spiers,M,40,1981-02-26,39,Nuclear Power Engineer,Manufacturing,Mass Customer,No,8.0
3116,Correy,Loynes,M,16,1978-06-29,42,Untitled,Health,Mass Customer,No,7.0
3117,Nisse,Marriage,F,68,1995-06-11,25,Cost Accountant,Financial Services,Affluent Customer,Yes,6.0
3118,Cleveland,Coxon,M,54,1993-01-22,27,Occupational Therapist,Health,High Net Worth,No,9.0
3119,Earle,Frisby,M,13,1960-01-11,60,Untitled,Untitled,High Net Worth,No,19.0
3120,Lauree,O'Donnell,F,89,1979-02-04,41,Clinical Specialist,Health,Mass Customer,Yes,10.0
3121,Mahmoud,Batterbee,M,82,1959-05-11,61,Data Coordiator,Manufacturing,Mass Customer,No,19.0
3122,Cthrine,Orans,F,17,1980-08-17,40,Untitled,Manufacturing,High Net Worth,Yes,15.0
3123,Tina,Riggulsford,F,71,1976-08-17,44,Dental Hygienist,Health,High Net Worth,No,20.0
3124,Anastasie,Le Grand,F,73,1981-02-03,39,Account Executive,Retail,High Net Worth,Yes,9.0
3125,Krystyna,Scarasbrick,F,2,1978-08-21,42,Social Worker,Health,High Net Worth,Yes,5.0
3126,Bondon,Deeley,M,7,1986-10-16,34,Statistician IV,Financial Services,High Net Worth,No,12.0
3127,Tucker,Lewsley,M,39,1971-01-31,49,Research Nurse,Health,Mass Customer,No,10.0
3128,Betteanne,Alldread,F,96,1965-06-26,55,Geological Engineer,Manufacturing,High Net Worth,Yes,16.0
3129,Leola,Mandrier,F,44,1955-09-25,65,Analog Circuit Design manager,Property,High Net Worth,Yes,11.0
3130,Krissy,Robard,F,53,1971-01-25,49,VP Product Management,Telecommunications,Mass Customer,No,17.0
3131,Sybilla,O' Markey,F,63,1999-02-24,21,Untitled,Retail,Affluent Customer,Yes,3.0
3132,Nicko,Artois,M,33,1975-04-15,45,Sales Representative,Retail,Mass Customer,Yes,7.0
3133,Eda,MacCheyne,F,89,1999-05-10,21,Quality Control Specialist,Manufacturing,Mass Customer,No,2.0
3134,Pierette,Roseman,F,53,1995-01-20,25,Untitled,Manufacturing,Mass Customer,No,5.0
3135,Titus,Worsall,M,83,1962-01-14,58,Staff Scientist,Financial Services,Mass Customer,No,16.0
3136,Leonardo,Brennon,M,60,1998-08-25,22,Marketing Manager,Retail,Mass Customer,Yes,3.0
3137,Cathlene,,F,48,1993-03-13,27,Web Designer III,Untitled,Mass Customer,No,9.0
3138,Wait,Pardey,M,34,1971-02-19,49,Paralegal,Financial Services,Mass Customer,Yes,6.0
3139,Pail,De Blasi,M,65,1973-06-13,47,Paralegal,Financial Services,High Net Worth,Yes,17.0
3140,Britt,Muddimer,F,2,1985-06-11,35,Legal Assistant,Manufacturing,High Net Worth,No,16.0
3141,Esmaria,Kiernan,F,92,1995-11-04,25,Associate Professor,Retail,Mass Customer,Yes,3.0
3142,Hubert,Kliner,M,98,1992-08-04,28,Electrical Engineer,Manufacturing,Mass Customer,No,6.0
3143,Corabelle,Streatfeild,F,0,1996-10-24,24,Chief Design Engineer,Manufacturing,Mass Customer,No,5.0
3144,Ringo,Everson,M,94,1978-10-29,42,Programmer Analyst III,Manufacturing,Mass Customer,Yes,8.0
3145,Gar,Barnewille,M,17,1978-06-17,42,Paralegal,Financial Services,High Net Worth,Yes,7.0
3146,Fredrika,Kleinmintz,F,79,1978-01-28,42,Project Manager,Property,Mass Customer,No,15.0
3147,Bonnee,Farley,F,21,1976-10-02,44,Untitled,Retail,Affluent Customer,Yes,17.0
3148,Berky,Degoix,M,11,1974-10-09,46,Human Resources Assistant IV,Untitled,High Net Worth,Yes,10.0
3149,Caprice,Pack,F,31,1980-09-03,40,Tax Accountant,Untitled,Affluent Customer,Yes,5.0
3150,Morissa,Wolfendell,F,66,1991-10-07,29,Sales Associate,Financial Services,Mass Customer,No,5.0
3152,Lettie,McGenis,F,6,1999-06-07,21,Teacher,Financial Services,High Net Worth,Yes,3.0
3153,Hannis,Jakubovits,F,87,1973-12-30,47,Compensation Analyst,Financial Services,High Net Worth,No,15.0
3154,Angil,Ellesmere,F,63,1957-11-21,63,Desktop Support Technician,Telecommunications,Mass Customer,Yes,19.0
3155,Tiphani,Fritz,F,88,1976-12-25,44,Office Assistant I,IT,Affluent Customer,Yes,21.0
3156,Bearnard,Letixier,M,23,1976-09-28,44,Untitled,Financial Services,Mass Customer,No,4.0
3157,Hurlee,Fasson,M,46,1997-07-19,23,Untitled,Retail,Mass Customer,Yes,1.0
3158,Korey,Lansbury,M,27,1970-05-02,50,VP Quality Control,Telecommunications,Mass Customer,Yes,12.0
3159,Jesus,MacShirie,M,16,1967-02-01,53,Untitled,Financial Services,Affluent Customer,No,12.0
3160,Eadmund,Braycotton,M,87,1978-07-03,42,Mechanical Systems Engineer,IT,Mass Customer,No,21.0
3161,Cindie,Naldrett,F,71,1977-02-16,43,Untitled,Financial Services,Mass Customer,Yes,4.0
3162,Deanne,Delacour,F,76,1978-02-24,42,Media Manager IV,Argiculture,Mass Customer,Yes,15.0
3163,Irvine,Mc Mechan,M,38,1968-06-01,52,Environmental Specialist,Argiculture,Affluent Customer,No,19.0
3164,Hortensia,Rainger,F,53,1986-01-14,34,Human Resources Assistant II,Manufacturing,Mass Customer,Yes,14.0
3165,Vyky,Coppen,F,56,1975-05-18,45,Business Systems Development Analyst,Manufacturing,Affluent Customer,Yes,10.0
3166,Bronson,Plowman,M,96,1955-05-11,65,Social Worker,Health,Mass Customer,No,20.0
3167,Vernor,Stedall,M,36,1995-01-20,25,Web Designer IV,Property,Mass Customer,No,5.0
3168,Johan,Dudderidge,M,89,1976-02-16,44,Assistant Manager,Health,Affluent Customer,No,22.0
3169,Maxim,Chavrin,M,96,1964-01-12,56,Payment Adjustment Coordinator,IT,Mass Customer,Yes,19.0
3170,Bethanne,Kytter,F,67,1968-01-26,52,Nurse Practicioner,Entertainment,Mass Customer,No,11.0
3171,Leif,,M,36,1967-05-23,53,Account Coordinator,Financial Services,Affluent Customer,Yes,10.0
3172,Marje,Kennewell,F,69,1961-12-17,59,Untitled,Retail,Affluent Customer,No,5.0
3173,Angelo,,M,55,2001-10-10,19,Computer Systems Analyst I,Health,Mass Customer,Yes,1.0
3174,Odele,Blackmore,F,67,1976-11-16,44,Research Associate,Financial Services,Affluent Customer,No,9.0
3175,Alphard,Cradduck,M,82,1984-12-30,36,Operator,Health,Mass Customer,No,16.0
3176,Rafe,Antoniak,M,60,1977-12-04,43,Physical Therapy Assistant,Untitled,Affluent Customer,No,16.0
3177,Titos,Scanes,M,93,1978-05-07,42,Database Administrator IV,Untitled,Affluent Customer,No,6.0
3178,Gan,Marrion,M,21,1971-09-28,49,VP Quality Control,Retail,Mass Customer,Yes,9.0
3179,Jarid,Redwood,M,87,1979-11-04,41,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17.0
3180,Gage,,M,96,1974-06-14,46,Business Systems Development Analyst,IT,Mass Customer,Yes,19.0
3181,Ferd,Chominski,M,39,1976-09-29,44,Senior Editor,Financial Services,High Net Worth,No,6.0
3182,Catherina,Hammel,F,50,1967-10-03,53,Untitled,Financial Services,Affluent Customer,No,15.0
3183,Craig,Phethean,M,64,1974-06-19,46,Junior Executive,Health,Mass Customer,No,14.0
3184,Marlee,Brundle,F,2,1976-11-08,44,Civil Engineer,Manufacturing,Affluent Customer,Yes,7.0
3185,Duky,Crichley,M,25,1956-01-18,64,Senior Financial Analyst,Financial Services,Mass Customer,No,10.0
3186,Rora,Warre,F,22,1997-05-09,23,Untitled,Untitled,Mass Customer,Yes,2.0
3187,Samuele,Roycroft,M,75,1974-05-12,46,Senior Quality Engineer,Financial Services,Mass Customer,Yes,14.0
3188,Boyd,,M,94,1999-07-07,21,Actuary,Financial Services,Mass Customer,No,1.0
3189,Abbott,Knaggs,M,40,1963-03-01,57,Environmental Specialist,Financial Services,Mass Customer,No,11.0
3190,Lizabeth,Carswell,F,18,1985-02-05,35,Untitled,Untitled,Affluent Customer,No,15.0
3191,Bobbette,Amps,F,29,1959-07-08,61,Director of Sales,Financial Services,Affluent Customer,Yes,12.0
3192,Illa,Klemenz,F,37,1968-09-18,52,Payment Adjustment Coordinator,Financial Services,High Net Worth,Yes,16.0
3193,Augusta,Henryson,F,6,1978-07-04,42,Web Designer IV,Property,High Net Worth,No,7.0
3194,Hakeem,Bernardinelli,M,38,1978-03-11,42,Physical Therapy Assistant,Manufacturing,Mass Customer,No,11.0
3195,Vickie,West,F,4,1981-03-30,39,Tax Accountant,Manufacturing,Mass Customer,No,18.0
3196,Teddi,Adcocks,F,11,1977-08-04,43,Engineer IV,Health,Mass Customer,No,8.0
3197,Stern,Ilyenko,M,83,1976-02-18,44,Environmental Specialist,Health,High Net Worth,No,14.0
3198,Dur,Knappen,M,66,1997-08-02,23,Media Manager III,Manufacturing,Mass Customer,Yes,1.0
3199,Florry,Neasam,F,98,1969-08-31,51,Product Engineer,Untitled,Mass Customer,Yes,15.0
3200,Marna,,F,51,1995-11-03,25,Environmental Tech,Manufacturing,Mass Customer,No,1.0
3201,Zed,Blanckley,M,61,2000-03-31,20,Assistant Professor,Financial Services,Mass Customer,Yes,1.0
3202,Garry,Gadson,M,74,1994-09-10,26,Office Assistant IV,Financial Services,Mass Customer,Yes,2.0
3203,Swen,Merioth,M,25,1985-02-05,35,GIS Technical Architect,Untitled,Affluent Customer,Yes,7.0
3204,Ibby,Beedon,F,51,1994-11-26,26,Media Manager III,Health,Mass Customer,Yes,4.0
3205,Egan,Flockhart,M,35,1959-04-20,61,Account Executive,Untitled,Mass Customer,No,20.0
3206,Elbertine,Trewin,F,32,1995-03-23,25,Financial Advisor,Financial Services,Mass Customer,No,1.0
3207,Anica,Halfhyde,F,46,1987-08-29,33,Untitled,Untitled,Mass Customer,No,21.0
3208,Jeanne,O'Meara,F,53,1967-02-06,53,VP Marketing,Untitled,High Net Worth,No,15.0
3209,Clarie,Markushkin,F,10,1964-03-28,56,Civil Engineer,Manufacturing,Affluent Customer,No,15.0
3210,Stella,Abreheart,F,80,1988-02-01,32,Junior Executive,Manufacturing,Mass Customer,No,1.0
3211,Betsy,Cosh,F,52,1993-06-12,27,Automation Specialist II,Health,High Net Worth,Yes,7.0
3212,Corella,Bartomeu,F,62,1981-01-15,39,Analog Circuit Design manager,Financial Services,Affluent Customer,No,13.0
3213,Marcile,Vasiliev,F,27,1971-09-26,49,Untitled,Telecommunications,Affluent Customer,Yes,16.0
3214,Cindelyn,Balas,F,2,1993-01-21,27,Software Engineer III,Financial Services,Mass Customer,Yes,9.0
3215,Wolfgang,Raffles,M,14,1976-09-28,44,General Manager,Untitled,Mass Customer,Yes,7.0
3216,Edgar,Ordish,M,59,1998-05-08,22,Database Administrator III,Manufacturing,Mass Customer,Yes,1.0
3217,Lorena,Titterrell,F,95,1968-03-12,52,Physical Therapy Assistant,Manufacturing,Mass Customer,No,8.0
3218,Conny,Starbeck,F,38,1976-02-12,44,Information Systems Manager,Argiculture,Mass Customer,Yes,22.0
3219,Denyse,Scutts,F,94,1998-01-06,22,Web Developer III,Financial Services,Mass Customer,No,3.0
3220,Hunt,Linn,M,53,1972-07-26,48,Research Assistant IV,Manufacturing,Affluent Customer,No,11.0
3221,Brigid,Quigley,F,59,1959-09-25,61,Internal Auditor,Property,High Net Worth,Yes,11.0
3224,Darell,Mulqueeny,F,67,1996-03-12,24,Automation Specialist III,Manufacturing,Affluent Customer,No,3.0
3225,Durante,Reddan,M,19,1980-06-19,40,Chief Design Engineer,Health,Mass Customer,Yes,4.0
3226,Andi,Whittet,F,43,1973-03-29,47,Untitled,Entertainment,Affluent Customer,No,11.0
3227,Costa,Sharpin,M,37,1995-12-06,25,Untitled,Manufacturing,Affluent Customer,No,2.0
3228,Margette,Donaghie,F,36,1964-08-16,56,Social Worker,Health,Mass Customer,No,13.0
3229,Carrol,Gheorghie,M,69,1964-10-18,56,Sales Representative,Retail,High Net Worth,Yes,6.0
3230,Calida,Clardge,F,31,1970-02-14,50,Executive Secretary,Financial Services,Mass Customer,No,12.0
3231,Cazzie,Gravell,M,84,1976-05-29,44,Untitled,Untitled,Affluent Customer,Yes,16.0
3232,Rose,Milsom,F,7,1993-10-10,27,Payment Adjustment Coordinator,Financial Services,Mass Customer,Yes,9.0
3233,Xever,Feeley,M,7,1959-01-06,61,Tax Accountant,Financial Services,Mass Customer,Yes,17.0
3234,Mata,Hoggan,M,35,1987-04-15,33,Safety Technician II,Manufacturing,Mass Customer,Yes,19.0
3235,Leif,Woolfall,M,88,1965-05-15,55,Business Systems Development Analyst,Property,Affluent Customer,Yes,12.0
3236,Edsel,Arguile,M,37,1993-04-01,27,Untitled,Manufacturing,Mass Customer,Yes,5.0
3237,Astrid,Sumnall,F,94,1964-08-15,56,Assistant Manager,Manufacturing,Mass Customer,No,13.0
3238,Sauveur,Edmands,M,23,1977-07-20,43,Executive Secretary,Retail,Mass Customer,No,14.0
3239,Wendi,Hew,F,15,1971-12-06,49,Staff Scientist,Health,High Net Worth,No,5.0
3240,Ryon,Elsay,M,90,1976-09-04,44,Chief Design Engineer,Untitled,Mass Customer,Yes,6.0
3241,Milt,Erett,M,34,1979-10-29,41,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,Yes,16.0
3242,Lib,Schohier,F,4,1958-03-07,62,General Manager,Manufacturing,Affluent Customer,Yes,14.0
3243,Tim,Besset,M,24,1973-05-19,47,Media Manager I,Health,Mass Customer,No,7.0
3244,Rosene,Bullar,F,24,1959-05-08,61,Systems Administrator I,Financial Services,Mass Customer,No,13.0
3245,Wainwright,Succamore,M,86,1959-03-27,61,Graphic Designer,IT,High Net Worth,No,7.0
3246,Norene,Merle,F,73,1968-05-20,52,Senior Cost Accountant,Financial Services,Mass Customer,Yes,4.0
3247,Bellanca,Raymond,F,0,1985-04-09,35,Structural Engineer,Manufacturing,Mass Customer,Yes,5.0
3248,Alastair,Van der Beken,M,32,1957-05-15,63,Programmer Analyst II,Untitled,Affluent Customer,No,5.0
3249,Cortney,Leet,F,46,1981-08-23,39,Analog Circuit Design manager,Manufacturing,Mass Customer,Yes,14.0
3250,Hussein,Ticic,M,27,1992-04-16,28,Untitled,Argiculture,High Net Worth,Yes,4.0
3251,Cammie,Edridge,F,95,1976-08-27,44,Safety Technician II,Financial Services,High Net Worth,Yes,8.0
3252,Alexia,McTerrelly,F,59,1987-06-15,33,GIS Technical Architect,Untitled,High Net Worth,Yes,14.0
3253,Bernadine,Shakeshaft,F,42,1990-02-10,30,Cost Accountant,Financial Services,High Net Worth,Yes,7.0
3254,Lissy,Paliser,F,8,2001-05-22,19,Human Resources Assistant I,Financial Services,Mass Customer,No,1.0
3256,Collen,Kew,F,76,1986-02-06,34,Professor,Financial Services,Affluent Customer,No,6.0
3257,Travis,Hulatt,M,64,1980-05-07,40,Senior Editor,Untitled,Mass Customer,Yes,10.0
3258,Hettie,Godden,F,77,1978-12-10,42,Sales Representative,Retail,Mass Customer,Yes,18.0
3259,Rabi,,M,74,1953-11-04,67,Quality Control Specialist,Untitled,High Net Worth,No,10.0
3260,Kelsy,Rao,F,6,1979-05-30,41,Research Associate,Telecommunications,High Net Worth,No,11.0
3261,Benedicto,Blumire,M,6,1975-01-30,45,Untitled,Property,Mass Customer,Yes,5.0
3262,Maynord,L'Episcopi,M,65,1959-10-14,61,Product Engineer,Entertainment,Mass Customer,No,12.0
3263,Quentin,Forte,F,37,1981-08-21,39,Business Systems Development Analyst,Manufacturing,Affluent Customer,No,5.0
3264,Garret,Higginbottam,M,88,1978-08-19,42,Untitled,Financial Services,Mass Customer,Yes,17.0
3265,Isaak,Higounet,M,64,1967-06-02,53,Clinical Specialist,Health,High Net Worth,No,11.0
3266,Lambert,Edser,M,68,1995-05-21,25,Account Representative III,Untitled,Mass Customer,Yes,5.0
3267,Gerri,Prott,M,20,1987-05-30,33,Untitled,Property,High Net Worth,Yes,9.0
3268,Estelle,Sam,F,93,1986-05-31,34,General Manager,Manufacturing,Mass Customer,No,20.0
3269,Kalvin,Paskin,M,96,1994-12-01,26,GIS Technical Architect,Untitled,Mass Customer,No,1.0
3270,Tracey,Redsull,M,47,1957-04-12,63,Administrative Officer,Financial Services,Mass Customer,Yes,5.0
3271,Daisi,Philip,F,21,1986-04-18,34,Chief Design Engineer,Property,High Net Worth,Yes,16.0
3272,Bar,Frankcom,M,75,1993-06-04,27,Payment Adjustment Coordinator,Untitled,Affluent Customer,No,9.0
3273,Darline,Alpes,F,72,1978-05-17,42,General Manager,Entertainment,Mass Customer,No,11.0
3274,Tory,Dosdell,F,44,1973-04-26,47,Untitled,Financial Services,Mass Customer,Yes,18.0
3275,Lela,Carrell,F,24,1975-10-22,45,Computer Systems Analyst IV,Manufacturing,Mass Customer,No,6.0
3276,Goddart,Pavelin,M,10,1979-04-18,41,Legal Assistant,Untitled,High Net Worth,No,3.0
3277,Demetris,Shapcote,M,92,1962-04-20,58,Computer Systems Analyst I,Untitled,Affluent Customer,No,10.0
3278,Marcel,Eddolls,M,66,1982-06-22,38,VP Product Management,Financial Services,Affluent Customer,No,9.0
3279,Morgun,Razoux,M,55,1959-02-18,61,Staff Scientist,Financial Services,Mass Customer,No,14.0
3280,Micki,McNamara,F,49,1987-05-02,33,General Manager,Financial Services,Mass Customer,Yes,21.0
3281,Peg,Cliff,F,67,1998-02-22,22,Administrative Assistant III,Untitled,Mass Customer,No,4.0
3282,Helga,Nuzzi,F,8,1959-04-24,61,Clinical Specialist,Health,High Net Worth,No,13.0
3283,Rowe,Barbary,F,46,1979-01-15,41,Administrative Officer,Property,Mass Customer,Yes,6.0
3284,Jorrie,Cerman,F,98,1991-08-28,29,Chief Design Engineer,Retail,Affluent Customer,No,2.0
3285,Mendie,Teresi,M,51,1986-12-30,34,Recruiter,Health,Affluent Customer,Yes,9.0
3286,Kent,Hatter,M,23,1961-06-02,59,Assistant Media Planner,Entertainment,Mass Customer,No,20.0
3287,Marys,Vazquez,F,30,1986-01-06,34,Account Executive,Untitled,Affluent Customer,Yes,4.0
3289,Frederico,Spearman,M,43,1978-01-04,42,Assistant Manager,Property,Mass Customer,No,12.0
3290,Brandyn,Gain,M,22,1962-09-18,58,Untitled,Manufacturing,High Net Worth,Yes,18.0
3291,Cindy,Eakin,F,33,1956-01-21,64,Staff Accountant II,Manufacturing,Mass Customer,No,13.0
3292,Hamlen,Slograve,M,71,1973-04-09,47,Web Designer I,Retail,Affluent Customer,Yes,3.0
3293,Peg,Woodstock,F,98,1986-01-22,34,Automation Specialist IV,Untitled,High Net Worth,No,17.0
3294,Juditha,Leidl,F,90,1986-06-26,34,Director of Sales,Manufacturing,Affluent Customer,No,6.0
3295,Cleavland,Karchowski,M,14,1964-05-26,56,Human Resources Assistant III,Retail,High Net Worth,Yes,9.0
3296,Leontyne,Jackett,F,78,1974-11-11,46,Quality Engineer,Financial Services,Affluent Customer,Yes,17.0
3297,Addy,Moukes,M,39,1975-04-26,45,Product Engineer,Manufacturing,Mass Customer,No,13.0
3299,Sybille,Ballsdon,F,27,1980-04-10,40,Systems Administrator II,Manufacturing,Affluent Customer,Yes,12.0
3300,Quintus,Gouldthorpe,M,47,1961-05-22,59,Executive Secretary,Retail,Mass Customer,No,14.0
3301,Guntar,O'Halloran,M,5,1987-03-21,33,Associate Professor,Untitled,Mass Customer,Yes,6.0
3302,Faulkner,McKiernan,M,17,1956-10-30,64,Compensation Analyst,Financial Services,Affluent Customer,No,19.0
3303,Ced,Cuell,M,51,1967-02-02,53,Structural Engineer,Telecommunications,Affluent Customer,Yes,11.0
3304,Tymothy,Rodder,M,43,1981-01-19,39,Untitled,Untitled,Mass Customer,No,12.0
3305,Neddy,La Grange,M,25,1977-02-16,43,Senior Developer,Health,Mass Customer,Yes,11.0
3306,Iggy,Whorton,M,50,1991-05-17,29,Compensation Analyst,Financial Services,Mass Customer,No,7.0
3307,Portia,Thirlwall,F,96,1978-09-02,42,Analyst Programmer,Health,High Net Worth,No,14.0
3308,Daffi,Idale,F,5,1979-05-20,41,Cost Accountant,Financial Services,Mass Customer,Yes,14.0
3309,Christie,Bremeyer,M,34,1974-12-14,46,Senior Sales Associate,Untitled,High Net Worth,Yes,3.0
3310,Bethany,Jarrell,F,83,1961-10-29,59,VP Marketing,Property,Affluent Customer,Yes,12.0
3311,Clary,Bennitt,F,57,1979-12-21,41,Civil Engineer,Manufacturing,Mass Customer,Yes,8.0
3313,Kori,Antoshin,F,10,1995-03-15,25,Untitled,Property,High Net Worth,Yes,5.0
3314,Blakelee,Tassel,F,50,1972-10-31,48,Untitled,Financial Services,Mass Customer,Yes,12.0
3315,Ninnette,Pandey,F,77,1994-09-08,26,Account Executive,Property,Mass Customer,Yes,5.0
3316,Stoddard,Giacomoni,F,31,1960-09-02,60,Structural Analysis Engineer,Untitled,Mass Customer,No,18.0
3317,Ric,Kondrachenko,M,35,1970-07-08,50,Actuary,Financial Services,Mass Customer,Yes,11.0
3318,Courtnay,Allmen,M,37,1962-02-07,58,Untitled,Manufacturing,High Net Worth,Yes,19.0
3319,Erda,,F,67,1966-04-04,54,Untitled,Financial Services,Affluent Customer,Yes,19.0
3320,Anabella,Mealham,F,16,1994-06-02,26,Nuclear Power Engineer,Manufacturing,High Net Worth,No,6.0
3321,Ives,,M,38,1980-05-10,40,Software Test Engineer I,Untitled,High Net Worth,Yes,14.0
3323,Cortie,Hamshar,M,99,1973-03-01,47,Account Representative I,Health,High Net Worth,No,8.0
3324,Sholom,,M,32,1973-07-11,47,Research Nurse,Health,Mass Customer,Yes,10.0
3325,Sylas,,M,80,1996-10-08,24,Database Administrator IV,Manufacturing,High Net Worth,No,1.0
3326,Wes,Crotch,M,83,1975-04-13,45,Nurse,Manufacturing,High Net Worth,Yes,22.0
3327,Roma,Le Gallo,M,84,1973-02-02,47,Teacher,Manufacturing,Mass Customer,No,15.0
3328,Arabella,Delgaty,F,58,1961-08-06,59,Food Chemist,Health,Mass Customer,No,6.0
3329,Karissa,Leal,F,97,1974-08-06,46,Untitled,Untitled,High Net Worth,No,13.0
3330,Tina,Pristnor,F,70,1955-11-06,65,Untitled,Health,Mass Customer,Yes,18.0
3331,Claire,Trahar,F,18,1971-09-20,49,Technical Writer,Financial Services,Mass Customer,No,8.0
3332,Cissy,Jeffress,F,43,1998-09-24,22,Account Representative III,Health,Mass Customer,No,3.0
3333,Celinda,Asher,F,30,1979-05-08,41,Software Test Engineer II,Property,Mass Customer,Yes,17.0
3334,Koralle,Winckles,F,63,1965-05-22,55,VP Product Management,Health,Mass Customer,Yes,12.0
3335,Damian,Dutt,M,47,1979-12-15,41,Editor,Health,Mass Customer,No,16.0
3336,Konstantine,Terne,M,47,1979-01-10,41,Research Assistant IV,Manufacturing,Mass Customer,Yes,8.0
3337,Brendan,Aird,M,58,1976-10-28,44,Untitled,Argiculture,Mass Customer,Yes,16.0
