customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,age,age_categories,RFM_level,job_title,job_industry_category,wealth_segment,owns_car,tenure,address,postcode,state,property_valuation
2993,Blinnie,Hazelden,F,85,1995-03-07,25,20 to 30,Can't Loose Them,Graphic Designer,Financial Services,Affluent Customer,No,4.0,00 Cordelia Trail,2138,NSW,9
2994,Karlen,Iacovacci,F,26,1976-08-30,44,40 to 50,Potential,Accountant II,Manufacturing,Mass Customer,Yes,18.0,5 Shelley Pass,2763,NSW,8
2995,Garvin,Cunradi,M,60,1997-01-14,23,20 to 30,Champions,Untitled,Health,Mass Customer,Yes,2.0,24 Old Shore Crossing,2250,NSW,7
2996,Jerrylee,Shinfield,F,67,1967-05-05,53,50 to 60,Potential,Cost Accountant,Financial Services,Mass Customer,No,14.0,93 Lawn Road,4212,QLD,7
2997,Jo-ann,Carlile,F,57,1973-05-17,47,40 to 50,Champions,Computer Systems Analyst II,Health,Affluent Customer,No,10.0,09 Texas Plaza,4285,QLD,3
2998,Quintana,Housley,F,34,2000-12-19,20,20 to 30,Promising,Nurse Practicioner,Manufacturing,High Net Worth,Yes,2.0,99 Lawn Court,4556,QLD,7
3000,Tann,McCard,M,28,1974-05-15,46,40 to 50,Potential,Compensation Analyst,Financial Services,Affluent Customer,No,22.0,0 Lakewood Street,2144,NSW,10
3001,Gal,Waleran,M,48,1977-07-22,43,40 to 50,Needs Attention,Engineer IV,Argiculture,Mass Customer,No,20.0,2 Hagan Hill,2155,NSW,10
3002,Tracey,Verdun,M,62,1956-12-06,64,Above 60,Champions,Paralegal,Financial Services,Mass Customer,Yes,16.0,673 Comanche Parkway,2470,NSW,2
3003,Brita,Tupie,F,72,1963-05-02,57,50 to 60,Champions,Web Developer I,Retail,Mass Customer,Yes,4.0,78 Algoma Circle,2166,NSW,8
3004,Waylon,Hammant,M,82,1955-02-20,65,Above 60,Promising,Research Assistant II,Health,Mass Customer,Yes,16.0,9 Swallow Avenue,3179,VIC,9
3005,Rafaellle,Tantrum,M,36,1969-01-05,51,50 to 60,Require Activation,Human Resources Manager,Property,Affluent Customer,Yes,8.0,90 Loftsgordon Plaza,2216,NSW,10
3006,Ariel,Dillingston,F,72,1988-12-06,32,30 to 40,Loyal,Untitled,Untitled,Mass Customer,Yes,21.0,921 Reinke Road,2529,NSW,7
3007,Tudor,Pepper,M,38,1973-05-22,47,40 to 50,Can't Loose Them,Environmental Tech,Manufacturing,Mass Customer,No,16.0,5913 Ramsey Road,2478,NSW,10
3008,Etta,Criag,F,40,1982-05-13,38,30 to 40,Can't Loose Them,Untitled,Health,High Net Worth,Yes,17.0,91 Jay Drive,2560,NSW,7
3009,Hephzibah,Cliffe,F,11,1977-04-02,43,40 to 50,Needs Attention,Untitled,Health,High Net Worth,Yes,14.0,72 Dennis Road,3805,VIC,7
3010,Tobye,Cock,F,16,1970-05-20,50,50 to 60,Promising,Untitled,Untitled,Affluent Customer,No,5.0,90 Darwin Crossing,2767,NSW,8
3011,Robena,Barks,F,84,1994-05-11,26,20 to 30,Promising,Staff Scientist,Financial Services,High Net Worth,No,3.0,54 Nevada Plaza,2096,NSW,12
3013,Lorain,Eddisforth,F,94,1968-07-28,52,50 to 60,Can't Loose Them,Office Assistant III,Property,High Net Worth,No,6.0,399 Butterfield Crossing,4115,QLD,7
3014,Terrijo,Merlin,F,59,2001-03-30,19,Lessthan 20,Can't Loose Them,Software Engineer II,Untitled,High Net Worth,No,1.0,26378 Esch Junction,2065,NSW,10
3015,Queenie,Flips,F,25,2000-09-02,20,20 to 30,Can't Loose Them,Assistant Manager,Retail,Affluent Customer,No,1.0,2942 Swallow Trail,4214,QLD,9
3016,Forster,Bumford,M,25,1985-08-11,35,30 to 40,Can't Loose Them,Analog Circuit Design manager,Financial Services,High Net Worth,No,11.0,7 Anzinger Drive,2745,NSW,10
3017,Jason,De Lorenzo,M,88,1955-10-05,65,Above 60,Needs Attention,Operator,Financial Services,Affluent Customer,No,7.0,885 Larry Park,3140,VIC,9
3018,Ainsley,Nissle,F,16,1971-08-24,49,40 to 50,Potential,Recruiter,Untitled,High Net Worth,Yes,15.0,95 Sutteridge Crossing,2567,NSW,9
3019,Alonso,Ceyssen,M,98,1986-02-02,34,30 to 40,Promising,Community Outreach Specialist,Manufacturing,Affluent Customer,Yes,14.0,13 Alpine Lane,2228,NSW,9
3020,Witty,McArthur,M,13,1965-12-24,55,50 to 60,Can't Loose Them,Chemical Engineer,Manufacturing,High Net Worth,Yes,10.0,2 Scott Pass,4870,QLD,1
3021,Parker,Lukacs,M,4,1983-01-18,37,30 to 40,Champions,Untitled,Untitled,Mass Customer,No,9.0,7 Debra Point,3175,VIC,4
3022,Gert,Kurtis,F,21,1988-08-23,32,30 to 40,Potential,Untitled,Untitled,High Net Worth,No,8.0,27 Schlimgen Way,4116,QLD,8
3023,Rikki,Bernet,F,37,1994-12-09,26,20 to 30,Require Activation,Accountant I,IT,High Net Worth,Yes,7.0,238 New Castle Alley,2166,NSW,9
3024,Franz,Craddy,M,86,1959-01-08,61,Above 60,Needs Attention,Untitled,Health,Mass Customer,No,12.0,010 Stuart Way,3056,VIC,6
3025,Osgood,Stolting,M,27,1977-04-23,43,40 to 50,Require Activation,Compensation Analyst,Financial Services,Mass Customer,Yes,9.0,7609 Jackson Terrace,2155,NSW,11
3026,Minda,Pendrid,F,11,1988-11-21,32,30 to 40,Promising,Account Representative III,Property,Mass Customer,Yes,5.0,520 Parkside Lane,2164,NSW,9
3027,Augy,Rudall,M,83,1977-10-30,43,40 to 50,Potential,Research Nurse,Health,Mass Customer,Yes,5.0,7046 Fairview Place,4510,QLD,3
3028,Leandra,Schubert,F,67,1956-07-07,64,Above 60,Promising,General Manager,Manufacturing,High Net Worth,No,20.0,7 Scoville Trail,4304,QLD,2
3029,Timmie,Gori,M,85,1978-07-17,42,40 to 50,Needs Attention,Business Systems Development Analyst,Manufacturing,Mass Customer,No,13.0,31435 Eagle Crest Drive,2230,NSW,10
3030,Flor,Agnew,F,68,1998-05-21,22,20 to 30,Champions,Technical Writer,Manufacturing,Affluent Customer,No,3.0,4 Crescent Oaks Alley,2541,NSW,5
3031,Diego,Bertelmot,M,95,1996-02-02,24,20 to 30,Can't Loose Them,Staff Scientist,Health,Mass Customer,Yes,5.0,50 7th Circle,4305,QLD,1
3032,Renado,Wonfor,M,53,1992-08-02,28,20 to 30,Can't Loose Them,Analog Circuit Design manager,Health,Affluent Customer,Yes,5.0,7 Lerdahl Court,4207,QLD,6
3033,Danielle,Kener,F,60,1979-03-17,41,40 to 50,Require Activation,Administrative Officer,Financial Services,High Net Worth,No,12.0,677 Eagan Trail,3183,VIC,7
3034,Mara,Tofanini,F,54,1956-09-09,64,Above 60,Potential,Web Designer IV,Manufacturing,Mass Customer,Yes,18.0,638 Browning Terrace,3079,VIC,6
3035,Sigfrid,Caldecot,M,98,1980-04-15,40,40 to 50,Loyal,Associate Professor,Health,High Net Worth,No,13.0,731 Haas Trail,2125,NSW,11
3036,Windy,Orehead,F,24,1977-04-17,43,40 to 50,Loyal,Business Systems Development Analyst,Property,Affluent Customer,Yes,11.0,2 Grim Court,2168,NSW,8
3037,Leanora,Isles,F,30,1971-10-27,49,40 to 50,Require Activation,Legal Assistant,Financial Services,High Net Worth,Yes,18.0,01654 Milwaukee Plaza,2000,NSW,11
3038,Hermione,,F,45,1958-04-08,62,Above 60,Loyal,Senior Developer,Untitled,High Net Worth,No,13.0,42 Arizona Pass,4510,QLD,5
3039,Coralie,Guitonneau,F,52,1968-07-28,52,50 to 60,Can't Loose Them,Untitled,Financial Services,Affluent Customer,No,18.0,94611 Cascade Parkway,2763,NSW,8
3040,Kameko,Kinrade,F,87,1966-11-28,54,50 to 60,Require Activation,General Manager,Retail,Mass Customer,No,5.0,1 Melrose Lane,2010,NSW,9
3041,Sherrie,Kingaby,F,20,1974-03-12,46,40 to 50,Require Activation,Physical Therapy Assistant,Retail,Mass Customer,Yes,11.0,88537 Erie Court,4211,QLD,7
3042,Barris,Trayton,M,76,1971-03-17,49,40 to 50,Can't Loose Them,Engineer II,Property,High Net Worth,Yes,15.0,5649 Crest Line Place,4455,QLD,2
3043,Kelcey,Argontt,F,21,1981-08-03,39,30 to 40,Loyal,Legal Assistant,Untitled,Mass Customer,Yes,18.0,05 2nd Point,2217,NSW,8
3044,Russell,Brittoner,M,59,1990-04-11,30,30 to 40,Can't Loose Them,Occupational Therapist,Health,Affluent Customer,Yes,19.0,4 Jenifer Hill,3147,VIC,12
3045,Renato,Mungham,M,52,1996-10-02,24,20 to 30,Loyal,Cost Accountant,Financial Services,Affluent Customer,Yes,2.0,5999 Waxwing Lane,4511,QLD,1
3046,Shela,Ridgers,F,53,1964-06-07,56,50 to 60,Promising,Programmer Analyst III,Manufacturing,Affluent Customer,No,18.0,5444 Corry Pass,2761,NSW,8
3047,Eddy,Cossans,M,20,1962-01-14,58,50 to 60,Champions,Speech Pathologist,Retail,Mass Customer,Yes,19.0,85 Northland Circle,2077,NSW,10
3048,Kenon,Messruther,M,38,1969-05-27,51,50 to 60,Can't Loose Them,Legal Assistant,Manufacturing,Mass Customer,No,16.0,80302 Stang Parkway,3677,VIC,1
3049,Tristam,O'Fallone,M,72,1967-07-15,53,50 to 60,Promising,Untitled,Property,High Net Worth,Yes,12.0,529 Monterey Street,3338,VIC,3
3050,Dinnie,Worsom,F,90,1997-12-04,23,20 to 30,Can't Loose Them,Untitled,Untitled,High Net Worth,No,5.0,6 Westend Center,2546,NSW,6
3051,Edi,Lugton,F,81,1973-06-06,47,40 to 50,Needs Attention,Untitled,Manufacturing,Affluent Customer,Yes,7.0,9357 Dennis Park,2010,NSW,11
3052,Lisetta,,F,72,1976-09-08,44,40 to 50,Needs Attention,Teacher,Untitled,Mass Customer,No,18.0,75 Hansons Alley,2260,NSW,9
3053,Susie,,F,67,1984-09-12,36,30 to 40,Require Activation,Account Coordinator,Retail,High Net Worth,No,17.0,274 Ludington Trail,2428,NSW,5
3054,Marieann,Wickey,F,94,1965-07-14,55,50 to 60,Can't Loose Them,Operator,Manufacturing,Affluent Customer,No,16.0,6 Service Parkway,4275,QLD,3
3055,Viki,Drache,F,96,1999-08-23,21,20 to 30,Can't Loose Them,General Manager,Untitled,Mass Customer,Yes,2.0,99142 Eastwood Way,4870,QLD,6
3056,Catlin,Storm,F,43,1968-05-27,52,50 to 60,Potential,Health Coach II,Entertainment,Mass Customer,No,18.0,0264 Birchwood Plaza,3802,VIC,8
3057,Mel,Shoebottom,F,96,1976-03-28,44,40 to 50,Can't Loose Them,Executive Secretary,Untitled,Mass Customer,No,9.0,40 Bowman Crossing,2031,NSW,10
3058,Hamnet,Kibblewhite,M,67,1986-10-10,34,30 to 40,Can't Loose Them,Human Resources Manager,Manufacturing,Mass Customer,Yes,16.0,6354 Briar Crest Road,2022,NSW,12
3059,Hercules,Klewi,M,83,1958-06-09,62,Above 60,Require Activation,Accountant IV,Untitled,Mass Customer,No,17.0,83 Sunfield Hill,3216,VIC,7
3060,Milton,Gorini,M,28,1982-09-14,38,30 to 40,Can't Loose Them,VP Accounting,Financial Services,Mass Customer,Yes,6.0,44 Northridge Plaza,2166,NSW,8
3061,Evie,Bendtsen,F,51,1991-03-18,29,20 to 30,Can't Loose Them,Office Assistant IV,Manufacturing,Affluent Customer,Yes,3.0,11 Farragut Junction,2530,NSW,8
3062,Lesley,Ruskin,M,78,1962-11-09,58,50 to 60,Champions,Civil Engineer,Manufacturing,Mass Customer,No,13.0,6 Westport Road,4350,QLD,2
3063,Andrea,Wildber,M,74,1999-11-04,21,20 to 30,Require Activation,VP Sales,Financial Services,Affluent Customer,No,2.0,922 Mccormick Circle,4509,QLD,6
3064,Zach,Billison,M,96,1995-06-14,25,20 to 30,Champions,Product Engineer,Financial Services,Affluent Customer,Yes,4.0,9317 Mendota Parkway,3064,VIC,8
3065,Winna,Brusle,F,88,1978-01-05,42,40 to 50,Champions,Recruiter,Financial Services,High Net Worth,Yes,13.0,8303 Mallard Center,2234,NSW,11
3066,Renell,Bellocht,F,29,1995-01-14,25,20 to 30,Require Activation,Paralegal,Financial Services,Affluent Customer,Yes,2.0,4 Gateway Court,3107,VIC,10
3067,Veronique,Wash,F,8,1991-01-13,29,20 to 30,Can't Loose Them,Chief Design Engineer,Manufacturing,Mass Customer,Yes,9.0,2178 Washington Hill,3806,VIC,6
3068,Gill,Branney,F,88,1990-12-07,30,30 to 40,Loyal,Automation Specialist I,Manufacturing,Affluent Customer,No,1.0,0330 Vahlen Trail,3072,VIC,7
3069,Phylis,Traves,F,59,1988-08-12,32,30 to 40,Needs Attention,Senior Cost Accountant,Financial Services,Affluent Customer,No,12.0,4351 Maywood Hill,3551,VIC,4
3070,Malissia,Minthorpe,F,74,1998-07-27,22,20 to 30,Require Activation,Account Executive,Health,Affluent Customer,Yes,1.0,537 Amoth Center,2220,NSW,9
3071,Shirlee,Murdoch,F,59,1989-12-25,31,30 to 40,Require Activation,Assistant Media Planner,Entertainment,Mass Customer,Yes,12.0,23384 Kings Drive,2261,NSW,9
3072,Roma,Prettjohn,M,87,1979-04-12,41,40 to 50,Champions,Chemical Engineer,Manufacturing,Mass Customer,Yes,10.0,6269 Oak Valley Avenue,2323,NSW,5
3073,Hernando,Farnham,M,16,1967-04-12,53,50 to 60,Require Activation,Nurse,Telecommunications,Affluent Customer,No,17.0,74910 Burning Wood Junction,3132,VIC,10
3074,Tracie,Grishaev,M,31,1969-02-18,51,50 to 60,Can't Loose Them,VP Quality Control,Health,Mass Customer,Yes,12.0,6278 Old Shore Parkway,2250,NSW,9
3075,Corty,Debell,M,36,1959-10-24,61,Above 60,Loyal,Untitled,Entertainment,Mass Customer,Yes,16.0,08180 Golf Park,3068,VIC,8
3076,Merna,Eyers,F,9,1991-10-01,29,20 to 30,Needs Attention,Professor,Health,Mass Customer,Yes,4.0,1944 Charing Cross Junction,2126,NSW,10
3077,Emelen,Gillopp,M,19,2000-08-11,20,20 to 30,Can't Loose Them,Information Systems Manager,Manufacturing,Affluent Customer,No,2.0,25578 Mayfield Drive,2099,NSW,10
3078,Mariel,Blacksell,F,54,1982-08-16,38,30 to 40,Require Activation,Safety Technician III,Retail,Mass Customer,No,7.0,9 Rieder Avenue,2798,NSW,6
3079,Yorker,McKevany,M,34,1959-11-18,61,Above 60,Require Activation,Legal Assistant,Retail,Mass Customer,Yes,20.0,45201 Atwood Place,2176,NSW,9
3080,Christoforo,Santus,M,87,1958-10-06,62,Above 60,Can't Loose Them,Graphic Designer,Financial Services,High Net Worth,No,10.0,0680 Veith Court,3939,VIC,8
3081,Dodi,Volker,F,61,1971-07-25,49,40 to 50,Champions,Mechanical Systems Engineer,Untitled,High Net Worth,Yes,9.0,53 Dunning Lane,3024,VIC,6
3082,Emlyn,Maile,M,68,1997-03-28,23,20 to 30,Champions,Untitled,Manufacturing,Mass Customer,Yes,2.0,837 Elmside Center,2761,NSW,8
3083,Cirillo,Duprey,M,44,1971-10-17,49,40 to 50,Loyal,Untitled,Untitled,Mass Customer,Yes,12.0,57863 Pond Avenue,2773,NSW,9
3084,Birgit,Dowers,F,57,1959-07-16,61,Above 60,Can't Loose Them,Staff Scientist,Financial Services,Affluent Customer,Yes,16.0,41205 Straubel Place,4305,QLD,4
3085,Kaleb,Eslemont,M,91,1978-01-21,42,40 to 50,Promising,Accountant IV,Untitled,Affluent Customer,No,5.0,52 Steensland Place,3910,VIC,8
3087,Gerry,Scatcher,M,64,1986-04-02,34,30 to 40,Champions,Social Worker,Health,Mass Customer,No,9.0,233 Toban Alley,2567,NSW,8
3088,Hilarius,Trenbey,M,92,1974-05-09,46,40 to 50,Can't Loose Them,Untitled,Retail,Affluent Customer,Yes,17.0,5 Lotheville Parkway,2760,NSW,8
3089,Wood,Nathan,M,27,2000-02-24,20,20 to 30,Loyal,Web Developer III,Manufacturing,Affluent Customer,Yes,2.0,7 Westridge Terrace,4504,QLD,7
3090,Zared,Pinchback,M,81,1964-12-06,56,50 to 60,Potential,Operator,Manufacturing,Mass Customer,No,8.0,98978 Nevada Circle,3020,VIC,8
3091,Guenevere,Treffry,F,88,1995-08-13,25,20 to 30,Require Activation,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,Yes,3.0,9503 Aberg Drive,3021,VIC,7
3092,Hallie,Blackden,F,8,1972-12-17,48,40 to 50,Require Activation,Statistician IV,Untitled,Affluent Customer,No,9.0,4 Bayside Place,4508,QLD,4
3093,Harwilll,Crimes,M,31,1992-04-01,28,20 to 30,Can't Loose Them,Mechanical Systems Engineer,Property,High Net Worth,Yes,6.0,06 Lighthouse Bay Pass,3042,VIC,9
3094,Izak,Andreutti,M,51,1989-05-28,31,30 to 40,Loyal,Biostatistician II,Untitled,Mass Customer,Yes,17.0,67241 Heath Way,2151,NSW,8
3095,Joachim,,M,14,1998-10-11,22,20 to 30,Champions,Staff Accountant IV,Retail,High Net Worth,Yes,2.0,65620 Michigan Way,3141,VIC,10
3096,Lulu,Cabane,F,32,1973-06-28,47,40 to 50,Loyal,Associate Professor,Financial Services,Mass Customer,No,10.0,3075 Victoria Drive,2290,NSW,7
3097,Alessandro,Casley,M,2,1978-05-09,42,40 to 50,Needs Attention,Actuary,Financial Services,Affluent Customer,Yes,19.0,0 Stephen Lane,2170,NSW,5
3098,Tiff,Ovett,F,77,1980-07-15,40,40 to 50,Potential,Dental Hygienist,Health,Mass Customer,No,12.0,148 Marcy Pass,4301,QLD,4
3099,Shelli,Benitti,F,73,1996-11-26,24,20 to 30,Needs Attention,Untitled,Retail,Mass Customer,Yes,3.0,5406 Mockingbird Center,4870,QLD,7
3100,Peggy,Wrankling,F,19,1954-02-09,66,Above 60,Potential,Recruiter,Untitled,Mass Customer,No,7.0,07 Loeprich Junction,2101,NSW,11
3101,Paxton,Lermit,M,68,1987-08-27,33,30 to 40,Needs Attention,Geological Engineer,Manufacturing,High Net Worth,No,12.0,6 Kings Avenue,2135,NSW,12
3102,Paquito,Maitland,M,37,1990-06-04,30,30 to 40,Promising,Assistant Manager,Property,Affluent Customer,No,2.0,9 John Wall Parkway,2323,NSW,6
3103,Shaylah,Hatchell,F,5,1953-10-21,67,Above 60,Can't Loose Them,Safety Technician II,Retail,Mass Customer,No,20.0,32304 Larry Road,4014,QLD,7
3104,Diahann,Blundan,F,19,1994-11-30,26,20 to 30,Potential,Business Systems Development Analyst,Property,Mass Customer,Yes,2.0,9 Dryden Crossing,4118,QLD,3
3105,Bryn,Rycraft,M,88,1965-10-14,55,50 to 60,Can't Loose Them,Teacher,Health,Mass Customer,No,12.0,146 Dakota Pass,4017,QLD,7
3106,Yetty,Conneely,F,13,1989-06-03,31,30 to 40,Require Activation,Untitled,Financial Services,Mass Customer,Yes,21.0,11171 Rigney Court,2770,NSW,6
3107,Dell,Tremathick,F,98,1960-08-15,60,Above 60,Require Activation,Legal Assistant,Untitled,High Net Worth,No,9.0,2 Vidon Center,4818,QLD,3
3108,Trip,Ahmed,M,94,1967-10-01,53,50 to 60,Can't Loose Them,Accounting Assistant III,Entertainment,Mass Customer,No,10.0,1742 Scott Center,4670,QLD,2
3109,Jeralee,Domleo,F,75,1958-06-23,62,Above 60,Potential,Automation Specialist II,Health,Mass Customer,Yes,10.0,451 Luster Hill,2170,NSW,9
3110,Fabien,Iacapucci,M,14,1994-02-11,26,20 to 30,Potential,Community Outreach Specialist,IT,Affluent Customer,Yes,8.0,03287 Hallows Center,4305,QLD,3
3111,Maxwell,Blabber,M,42,1997-03-11,23,20 to 30,Needs Attention,Associate Professor,Financial Services,Mass Customer,Yes,4.0,7208 Old Gate Avenue,2112,NSW,11
3112,Terri,Gornal,M,41,2001-04-22,19,Lessthan 20,Can't Loose Them,Internal Auditor,Retail,High Net Worth,Yes,1.0,944 Becker Road,3162,VIC,11
3113,Wenonah,Lethabridge,F,52,1969-12-06,51,50 to 60,Can't Loose Them,Teacher,Property,Mass Customer,Yes,18.0,904 Doe Crossing Terrace,2194,NSW,7
3114,Judah,Prime,M,48,1974-09-05,46,40 to 50,Loyal,Teacher,IT,Mass Customer,Yes,18.0,7285 Waxwing Pass,2620,NSW,5
3115,Rip,Spiers,M,40,1981-02-26,39,30 to 40,Potential,Nuclear Power Engineer,Manufacturing,Mass Customer,No,8.0,3538 Bunting Hill,3805,VIC,7
3116,Correy,Loynes,M,16,1978-06-29,42,40 to 50,Promising,Untitled,Health,Mass Customer,No,7.0,979 Victoria Junction,3156,VIC,8
3117,Nisse,Marriage,F,68,1995-06-11,25,20 to 30,Can't Loose Them,Cost Accountant,Financial Services,Affluent Customer,Yes,6.0,073 Fremont Alley,3805,VIC,7
3118,Cleveland,Coxon,M,54,1993-01-22,27,20 to 30,Can't Loose Them,Occupational Therapist,Health,High Net Worth,No,9.0,81183 Maple Wood Plaza,4152,QLD,8
3119,Earle,Frisby,M,13,1960-01-11,60,Above 60,Loyal,Untitled,Untitled,High Net Worth,No,19.0,6620 Elmside Drive,4118,QLD,9
3120,Lauree,O'Donnell,F,89,1979-02-04,41,40 to 50,Can't Loose Them,Clinical Specialist,Health,Mass Customer,Yes,10.0,4 Shopko Circle,2196,NSW,5
3121,Mahmoud,Batterbee,M,82,1959-05-11,61,Above 60,Champions,Data Coordiator,Manufacturing,Mass Customer,No,19.0,969 Sycamore Point,2304,NSW,7
3122,Cthrine,Orans,F,17,1980-08-17,40,40 to 50,Needs Attention,Untitled,Manufacturing,High Net Worth,Yes,15.0,96073 Erie Place,2763,NSW,9
3123,Tina,Riggulsford,F,71,1976-08-17,44,40 to 50,Potential,Dental Hygienist,Health,High Net Worth,No,20.0,6915 Nobel Crossing,2195,NSW,6
3124,Anastasie,Le Grand,F,73,1981-02-03,39,30 to 40,Promising,Account Executive,Retail,High Net Worth,Yes,9.0,32 Elmside Point,2560,NSW,6
3125,Krystyna,Scarasbrick,F,2,1978-08-21,42,40 to 50,Loyal,Social Worker,Health,High Net Worth,Yes,5.0,54294 Hovde Court,2500,NSW,8
3126,Bondon,Deeley,M,7,1986-10-16,34,30 to 40,Can't Loose Them,Statistician IV,Financial Services,High Net Worth,No,12.0,98 Grover Street,3048,VIC,5
3127,Tucker,Lewsley,M,39,1971-01-31,49,40 to 50,Potential,Research Nurse,Health,Mass Customer,No,10.0,4753 Sheridan Center,3048,VIC,6
3128,Betteanne,Alldread,F,96,1965-06-26,55,50 to 60,Promising,Geological Engineer,Manufacturing,High Net Worth,Yes,16.0,6958 Knutson Pass,3620,VIC,1
3129,Leola,Mandrier,F,44,1955-09-25,65,Above 60,Can't Loose Them,Analog Circuit Design manager,Property,High Net Worth,Yes,11.0,0 Stephen Park,4702,QLD,2
3130,Krissy,Robard,F,53,1971-01-25,49,40 to 50,Can't Loose Them,VP Product Management,Telecommunications,Mass Customer,No,17.0,3126 Bayside Hill,4503,QLD,4
3131,Sybilla,O' Markey,F,63,1999-02-24,21,20 to 30,Can't Loose Them,Untitled,Retail,Affluent Customer,Yes,3.0,98202 Holmberg Way,3149,VIC,10
3132,Nicko,Artois,M,33,1975-04-15,45,40 to 50,Loyal,Sales Representative,Retail,Mass Customer,Yes,7.0,33794 Sommers Crossing,2502,NSW,6
3133,Eda,MacCheyne,F,89,1999-05-10,21,20 to 30,Can't Loose Them,Quality Control Specialist,Manufacturing,Mass Customer,No,2.0,21 2nd Pass,2566,NSW,8
3134,Pierette,Roseman,F,53,1995-01-20,25,20 to 30,Can't Loose Them,Untitled,Manufacturing,Mass Customer,No,5.0,981 Kinsman Crossing,2880,NSW,1
3135,Titus,Worsall,M,83,1962-01-14,58,50 to 60,Loyal,Staff Scientist,Financial Services,Mass Customer,No,16.0,1617 Harper Parkway,2096,NSW,10
3136,Leonardo,Brennon,M,60,1998-08-25,22,20 to 30,Potential,Marketing Manager,Retail,Mass Customer,Yes,3.0,73907 Fallview Point,2250,NSW,7
3137,Cathlene,,F,48,1993-03-13,27,20 to 30,Potential,Web Designer III,Untitled,Mass Customer,No,9.0,99 Linden Trail,3195,VIC,8
3138,Wait,Pardey,M,34,1971-02-19,49,40 to 50,Promising,Paralegal,Financial Services,Mass Customer,Yes,6.0,409 Bobwhite Road,2226,NSW,10
3139,Pail,De Blasi,M,65,1973-06-13,47,40 to 50,Potential,Paralegal,Financial Services,High Net Worth,Yes,17.0,24712 Hazelcrest Lane,3024,VIC,7
3140,Britt,Muddimer,F,2,1985-06-11,35,30 to 40,Promising,Legal Assistant,Manufacturing,High Net Worth,No,16.0,3 Canary Center,2040,NSW,10
3141,Esmaria,Kiernan,F,92,1995-11-04,25,20 to 30,Potential,Associate Professor,Retail,Mass Customer,Yes,3.0,5310 Mosinee Crossing,4151,QLD,9
3142,Hubert,Kliner,M,98,1992-08-04,28,20 to 30,Potential,Electrical Engineer,Manufacturing,Mass Customer,No,6.0,13 Basil Lane,2036,NSW,9
3143,Corabelle,Streatfeild,F,0,1996-10-24,24,20 to 30,Can't Loose Them,Chief Design Engineer,Manufacturing,Mass Customer,No,5.0,332 Summerview Park,3000,VIC,8
3144,Ringo,Everson,M,94,1978-10-29,42,40 to 50,Needs Attention,Programmer Analyst III,Manufacturing,Mass Customer,Yes,8.0,7435 Monument Road,3807,VIC,9
3145,Gar,Barnewille,M,17,1978-06-17,42,40 to 50,Champions,Paralegal,Financial Services,High Net Worth,Yes,7.0,3 Cody Trail,2010,NSW,7
3146,Fredrika,Kleinmintz,F,79,1978-01-28,42,40 to 50,Can't Loose Them,Project Manager,Property,Mass Customer,No,15.0,07084 Mallory Center,2428,NSW,5
3147,Bonnee,Farley,F,21,1976-10-02,44,40 to 50,Can't Loose Them,Untitled,Retail,Affluent Customer,Yes,17.0,502 John Wall Pass,3199,VIC,7
3148,Berky,Degoix,M,11,1974-10-09,46,40 to 50,Champions,Human Resources Assistant IV,Untitled,High Net Worth,Yes,10.0,90880 Donald Lane,2519,NSW,9
3149,Caprice,Pack,F,31,1980-09-03,40,40 to 50,Promising,Tax Accountant,Untitled,Affluent Customer,Yes,5.0,48007 Lakewood Hill,3141,VIC,10
3150,Morissa,Wolfendell,F,66,1991-10-07,29,20 to 30,Potential,Sales Associate,Financial Services,Mass Customer,No,5.0,039 Havey Alley,2220,NSW,9
3152,Lettie,McGenis,F,6,1999-06-07,21,20 to 30,Can't Loose Them,Teacher,Financial Services,High Net Worth,Yes,3.0,0250 Onsgard Center,4034,QLD,7
3153,Hannis,Jakubovits,F,87,1973-12-30,47,40 to 50,Loyal,Compensation Analyst,Financial Services,High Net Worth,No,15.0,121 Anniversary Lane,2200,NSW,9
3154,Angil,Ellesmere,F,63,1957-11-21,63,Above 60,Can't Loose Them,Desktop Support Technician,Telecommunications,Mass Customer,Yes,19.0,0 Warrior Alley,2021,NSW,10
3155,Tiphani,Fritz,F,88,1976-12-25,44,40 to 50,Promising,Office Assistant I,IT,Affluent Customer,Yes,21.0,5323 Chive Avenue,2486,NSW,7
3156,Bearnard,Letixier,M,23,1976-09-28,44,40 to 50,Potential,Untitled,Financial Services,Mass Customer,No,4.0,63663 Darwin Crossing,2565,NSW,10
3157,Hurlee,Fasson,M,46,1997-07-19,23,20 to 30,Can't Loose Them,Untitled,Retail,Mass Customer,Yes,1.0,16 Hansons Hill,2454,NSW,7
3158,Korey,Lansbury,M,27,1970-05-02,50,50 to 60,Can't Loose Them,VP Quality Control,Telecommunications,Mass Customer,Yes,12.0,64 Quincy Alley,4170,QLD,9
3159,Jesus,MacShirie,M,16,1967-02-01,53,50 to 60,Promising,Untitled,Financial Services,Affluent Customer,No,12.0,541 Ramsey Alley,3201,VIC,7
3160,Eadmund,Braycotton,M,87,1978-07-03,42,40 to 50,Promising,Mechanical Systems Engineer,IT,Mass Customer,No,21.0,9890 Macpherson Drive,2224,NSW,10
